GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,BTTRA,BTBGA,NAME_E,ADKWE001,NAME_M,ADKWM001
G1701690,2011-2015,IL,,,Illinois,17,Schuyler County,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US17169,,,"Schuyler County, Illinois",7311,"Schuyler County, Illinois",0
G1701710,2011-2015,IL,,,Illinois,17,Scott County,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US17171,,,"Scott County, Illinois",5198,"Scott County, Illinois",0
G1701730,2011-2015,IL,,,Illinois,17,Shelby County,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US17173,,,"Shelby County, Illinois",22115,"Shelby County, Illinois",0
G1701750,2011-2015,IL,,,Illinois,17,Stark County,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US17175,,,"Stark County, Illinois",5859,"Stark County, Illinois",0
G1701770,2011-2015,IL,,,Illinois,17,Stephenson County,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US17177,,,"Stephenson County, Illinois",46625,"Stephenson County, Illinois",0
G1701790,2011-2015,IL,,,Illinois,17,Tazewell County,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US17179,,,"Tazewell County, Illinois",135697,"Tazewell County, Illinois",0
G1701810,2011-2015,IL,,,Illinois,17,Union County,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US17181,,,"Union County, Illinois",17551,"Union County, Illinois",0
G1701830,2011-2015,IL,,,Illinois,17,Vermilion County,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US17183,,,"Vermilion County, Illinois",80368,"Vermilion County, Illinois",0
G1701850,2011-2015,IL,,,Illinois,17,Wabash County,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US17185,,,"Wabash County, Illinois",11652,"Wabash County, Illinois",0
G1701870,2011-2015,IL,,,Illinois,17,Warren County,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US17187,,,"Warren County, Illinois",17701,"Warren County, Illinois",0
G1701890,2011-2015,IL,,,Illinois,17,Washington County,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US17189,,,"Washington County, Illinois",14457,"Washington County, Illinois",0
G1701910,2011-2015,IL,,,Illinois,17,Wayne County,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US17191,,,"Wayne County, Illinois",16555,"Wayne County, Illinois",0
G1701930,2011-2015,IL,,,Illinois,17,White County,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US17193,,,"White County, Illinois",14464,"White County, Illinois",0
G1701950,2011-2015,IL,,,Illinois,17,Whiteside County,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US17195,,,"Whiteside County, Illinois",57525,"Whiteside County, Illinois",0
G1701970,2011-2015,IL,,,Illinois,17,Will County,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US17197,,,"Will County, Illinois",683995,"Will County, Illinois",0
G1701990,2011-2015,IL,,,Illinois,17,Williamson County,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US17199,,,"Williamson County, Illinois",67121,"Williamson County, Illinois",0
G1702010,2011-2015,IL,,,Illinois,17,Winnebago County,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US17201,,,"Winnebago County, Illinois",290439,"Winnebago County, Illinois",0
G1702030,2011-2015,IL,,,Illinois,17,Woodford County,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US17203,,,"Woodford County, Illinois",39106,"Woodford County, Illinois",0
G1800010,2011-2015,IN,,,Indiana,18,Adams County,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18001,,,"Adams County, Indiana",34642,"Adams County, Indiana",0
G1800030,2011-2015,IN,,,Indiana,18,Allen County,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18003,,,"Allen County, Indiana",363453,"Allen County, Indiana",0
G1800050,2011-2015,IN,,,Indiana,18,Bartholomew County,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18005,,,"Bartholomew County, Indiana",79488,"Bartholomew County, Indiana",0
G1800070,2011-2015,IN,,,Indiana,18,Benton County,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18007,,,"Benton County, Indiana",8752,"Benton County, Indiana",0
G1800090,2011-2015,IN,,,Indiana,18,Blackford County,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18009,,,"Blackford County, Indiana",12476,"Blackford County, Indiana",0
G1800110,2011-2015,IN,,,Indiana,18,Boone County,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18011,,,"Boone County, Indiana",60511,"Boone County, Indiana",0
G1800130,2011-2015,IN,,,Indiana,18,Brown County,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18013,,,"Brown County, Indiana",15011,"Brown County, Indiana",0
G1800150,2011-2015,IN,,,Indiana,18,Carroll County,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18015,,,"Carroll County, Indiana",20014,"Carroll County, Indiana",0
G1800170,2011-2015,IN,,,Indiana,18,Cass County,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18017,,,"Cass County, Indiana",38476,"Cass County, Indiana",0
G1800190,2011-2015,IN,,,Indiana,18,Clark County,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18019,,,"Clark County, Indiana",113181,"Clark County, Indiana",0
G1800210,2011-2015,IN,,,Indiana,18,Clay County,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18021,,,"Clay County, Indiana",26686,"Clay County, Indiana",0
G1800230,2011-2015,IN,,,Indiana,18,Clinton County,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18023,,,"Clinton County, Indiana",32835,"Clinton County, Indiana",0
G1800250,2011-2015,IN,,,Indiana,18,Crawford County,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18025,,,"Crawford County, Indiana",10591,"Crawford County, Indiana",0
G1800270,2011-2015,IN,,,Indiana,18,Daviess County,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18027,,,"Daviess County, Indiana",32411,"Daviess County, Indiana",0
G1800290,2011-2015,IN,,,Indiana,18,Dearborn County,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18029,,,"Dearborn County, Indiana",49679,"Dearborn County, Indiana",0
G1800310,2011-2015,IN,,,Indiana,18,Decatur County,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18031,,,"Decatur County, Indiana",26240,"Decatur County, Indiana",0
G1800330,2011-2015,IN,,,Indiana,18,DeKalb County,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18033,,,"DeKalb County, Indiana",42449,"DeKalb County, Indiana",0
G1800350,2011-2015,IN,,,Indiana,18,Delaware County,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18035,,,"Delaware County, Indiana",117335,"Delaware County, Indiana",0
G1800370,2011-2015,IN,,,Indiana,18,Dubois County,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18037,,,"Dubois County, Indiana",42291,"Dubois County, Indiana",0
G1800390,2011-2015,IN,,,Indiana,18,Elkhart County,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18039,,,"Elkhart County, Indiana",200685,"Elkhart County, Indiana",0
G1800410,2011-2015,IN,,,Indiana,18,Fayette County,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18041,,,"Fayette County, Indiana",23773,"Fayette County, Indiana",0
G1800430,2011-2015,IN,,,Indiana,18,Floyd County,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18043,,,"Floyd County, Indiana",75900,"Floyd County, Indiana",0
G1800450,2011-2015,IN,,,Indiana,18,Fountain County,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18045,,,"Fountain County, Indiana",16888,"Fountain County, Indiana",0
G1800470,2011-2015,IN,,,Indiana,18,Franklin County,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18047,,,"Franklin County, Indiana",22935,"Franklin County, Indiana",0
G1800490,2011-2015,IN,,,Indiana,18,Fulton County,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18049,,,"Fulton County, Indiana",20527,"Fulton County, Indiana",0
G1800510,2011-2015,IN,,,Indiana,18,Gibson County,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18051,,,"Gibson County, Indiana",33668,"Gibson County, Indiana",0
G1800530,2011-2015,IN,,,Indiana,18,Grant County,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18053,,,"Grant County, Indiana",68896,"Grant County, Indiana",0
G1800550,2011-2015,IN,,,Indiana,18,Greene County,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18055,,,"Greene County, Indiana",32815,"Greene County, Indiana",0
G1800570,2011-2015,IN,,,Indiana,18,Hamilton County,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18057,,,"Hamilton County, Indiana",296635,"Hamilton County, Indiana",0
G1800590,2011-2015,IN,,,Indiana,18,Hancock County,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18059,,,"Hancock County, Indiana",71328,"Hancock County, Indiana",0
G1800610,2011-2015,IN,,,Indiana,18,Harrison County,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18061,,,"Harrison County, Indiana",39230,"Harrison County, Indiana",0
G1800630,2011-2015,IN,,,Indiana,18,Hendricks County,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18063,,,"Hendricks County, Indiana",153435,"Hendricks County, Indiana",0
G1800650,2011-2015,IN,,,Indiana,18,Henry County,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18065,,,"Henry County, Indiana",49146,"Henry County, Indiana",0
G1800670,2011-2015,IN,,,Indiana,18,Howard County,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18067,,,"Howard County, Indiana",82765,"Howard County, Indiana",0
G1800690,2011-2015,IN,,,Indiana,18,Huntington County,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18069,,,"Huntington County, Indiana",36863,"Huntington County, Indiana",0
G1800710,2011-2015,IN,,,Indiana,18,Jackson County,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18071,,,"Jackson County, Indiana",43471,"Jackson County, Indiana",0
G1800730,2011-2015,IN,,,Indiana,18,Jasper County,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18073,,,"Jasper County, Indiana",33448,"Jasper County, Indiana",0
G1800750,2011-2015,IN,,,Indiana,18,Jay County,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18075,,,"Jay County, Indiana",21255,"Jay County, Indiana",0
G1800770,2011-2015,IN,,,Indiana,18,Jefferson County,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18077,,,"Jefferson County, Indiana",32453,"Jefferson County, Indiana",0
G1800790,2011-2015,IN,,,Indiana,18,Jennings County,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18079,,,"Jennings County, Indiana",28113,"Jennings County, Indiana",0
G1800810,2011-2015,IN,,,Indiana,18,Johnson County,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18081,,,"Johnson County, Indiana",145645,"Johnson County, Indiana",0
G1800830,2011-2015,IN,,,Indiana,18,Knox County,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18083,,,"Knox County, Indiana",38062,"Knox County, Indiana",0
G1800850,2011-2015,IN,,,Indiana,18,Kosciusko County,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18085,,,"Kosciusko County, Indiana",77983,"Kosciusko County, Indiana",0
G1800870,2011-2015,IN,,,Indiana,18,LaGrange County,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18087,,,"LaGrange County, Indiana",38084,"LaGrange County, Indiana",0
G1800890,2011-2015,IN,,,Indiana,18,Lake County,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18089,,,"Lake County, Indiana",491596,"Lake County, Indiana",0
G1800910,2011-2015,IN,,,Indiana,18,LaPorte County,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18091,,,"LaPorte County, Indiana",111280,"LaPorte County, Indiana",0
G1800930,2011-2015,IN,,,Indiana,18,Lawrence County,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18093,,,"Lawrence County, Indiana",45814,"Lawrence County, Indiana",0
G1800950,2011-2015,IN,,,Indiana,18,Madison County,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18095,,,"Madison County, Indiana",130280,"Madison County, Indiana",0
G1800970,2011-2015,IN,,,Indiana,18,Marion County,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18097,,,"Marion County, Indiana",926335,"Marion County, Indiana",0
G1800990,2011-2015,IN,,,Indiana,18,Marshall County,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18099,,,"Marshall County, Indiana",46962,"Marshall County, Indiana",0
G1801010,2011-2015,IN,,,Indiana,18,Martin County,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18101,,,"Martin County, Indiana",10262,"Martin County, Indiana",0
G1801030,2011-2015,IN,,,Indiana,18,Miami County,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18103,,,"Miami County, Indiana",36211,"Miami County, Indiana",0
G1801050,2011-2015,IN,,,Indiana,18,Monroe County,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18105,,,"Monroe County, Indiana",142404,"Monroe County, Indiana",0
G1801070,2011-2015,IN,,,Indiana,18,Montgomery County,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18107,,,"Montgomery County, Indiana",38172,"Montgomery County, Indiana",0
G1801090,2011-2015,IN,,,Indiana,18,Morgan County,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18109,,,"Morgan County, Indiana",69403,"Morgan County, Indiana",0
G1801110,2011-2015,IN,,,Indiana,18,Newton County,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18111,,,"Newton County, Indiana",14057,"Newton County, Indiana",0
G1801130,2011-2015,IN,,,Indiana,18,Noble County,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18113,,,"Noble County, Indiana",47546,"Noble County, Indiana",0
G1801150,2011-2015,IN,,,Indiana,18,Ohio County,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18115,,,"Ohio County, Indiana",6033,"Ohio County, Indiana",0
G1801170,2011-2015,IN,,,Indiana,18,Orange County,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18117,,,"Orange County, Indiana",19725,"Orange County, Indiana",0
G1801190,2011-2015,IN,,,Indiana,18,Owen County,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18119,,,"Owen County, Indiana",21192,"Owen County, Indiana",0
G1801210,2011-2015,IN,,,Indiana,18,Parke County,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18121,,,"Parke County, Indiana",17107,"Parke County, Indiana",0
G1801230,2011-2015,IN,,,Indiana,18,Perry County,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18123,,,"Perry County, Indiana",19414,"Perry County, Indiana",0
G1801250,2011-2015,IN,,,Indiana,18,Pike County,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18125,,,"Pike County, Indiana",12687,"Pike County, Indiana",0
G1801270,2011-2015,IN,,,Indiana,18,Porter County,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18127,,,"Porter County, Indiana",166570,"Porter County, Indiana",0
G1801290,2011-2015,IN,,,Indiana,18,Posey County,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18129,,,"Posey County, Indiana",25567,"Posey County, Indiana",0
G1801310,2011-2015,IN,,,Indiana,18,Pulaski County,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18131,,,"Pulaski County, Indiana",13047,"Pulaski County, Indiana",0
G1801330,2011-2015,IN,,,Indiana,18,Putnam County,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18133,,,"Putnam County, Indiana",37650,"Putnam County, Indiana",0
G1801350,2011-2015,IN,,,Indiana,18,Randolph County,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18135,,,"Randolph County, Indiana",25596,"Randolph County, Indiana",0
G1801370,2011-2015,IN,,,Indiana,18,Ripley County,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18137,,,"Ripley County, Indiana",28612,"Ripley County, Indiana",0
G1801390,2011-2015,IN,,,Indiana,18,Rush County,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18139,,,"Rush County, Indiana",16991,"Rush County, Indiana",0
G1801410,2011-2015,IN,,,Indiana,18,St. Joseph County,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18141,,,"St. Joseph County, Indiana",267246,"St. Joseph County, Indiana",0
G1801430,2011-2015,IN,,,Indiana,18,Scott County,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18143,,,"Scott County, Indiana",23783,"Scott County, Indiana",0
G1801450,2011-2015,IN,,,Indiana,18,Shelby County,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18145,,,"Shelby County, Indiana",44441,"Shelby County, Indiana",0
G1801470,2011-2015,IN,,,Indiana,18,Spencer County,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18147,,,"Spencer County, Indiana",20856,"Spencer County, Indiana",0
G1801490,2011-2015,IN,,,Indiana,18,Starke County,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18149,,,"Starke County, Indiana",23117,"Starke County, Indiana",0
G1801510,2011-2015,IN,,,Indiana,18,Steuben County,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18151,,,"Steuben County, Indiana",34267,"Steuben County, Indiana",0
G1801530,2011-2015,IN,,,Indiana,18,Sullivan County,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18153,,,"Sullivan County, Indiana",21111,"Sullivan County, Indiana",0
G1801550,2011-2015,IN,,,Indiana,18,Switzerland County,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18155,,,"Switzerland County, Indiana",10500,"Switzerland County, Indiana",0
G1801570,2011-2015,IN,,,Indiana,18,Tippecanoe County,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18157,,,"Tippecanoe County, Indiana",180952,"Tippecanoe County, Indiana",0
G1801590,2011-2015,IN,,,Indiana,18,Tipton County,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18159,,,"Tipton County, Indiana",15573,"Tipton County, Indiana",0
G1801610,2011-2015,IN,,,Indiana,18,Union County,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18161,,,"Union County, Indiana",7299,"Union County, Indiana",0
G1801630,2011-2015,IN,,,Indiana,18,Vanderburgh County,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18163,,,"Vanderburgh County, Indiana",181305,"Vanderburgh County, Indiana",0
G1801650,2011-2015,IN,,,Indiana,18,Vermillion County,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18165,,,"Vermillion County, Indiana",15860,"Vermillion County, Indiana",0
G1801670,2011-2015,IN,,,Indiana,18,Vigo County,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18167,,,"Vigo County, Indiana",108268,"Vigo County, Indiana",0
G1801690,2011-2015,IN,,,Indiana,18,Wabash County,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18169,,,"Wabash County, Indiana",32358,"Wabash County, Indiana",0
G1801710,2011-2015,IN,,,Indiana,18,Warren County,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18171,,,"Warren County, Indiana",8367,"Warren County, Indiana",0
G1801730,2011-2015,IN,,,Indiana,18,Warrick County,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18173,,,"Warrick County, Indiana",60995,"Warrick County, Indiana",0
G1801750,2011-2015,IN,,,Indiana,18,Washington County,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18175,,,"Washington County, Indiana",27930,"Washington County, Indiana",0
G1801770,2011-2015,IN,,,Indiana,18,Wayne County,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18177,,,"Wayne County, Indiana",67866,"Wayne County, Indiana",0
G1801790,2011-2015,IN,,,Indiana,18,Wells County,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18179,,,"Wells County, Indiana",27796,"Wells County, Indiana",0
G1801810,2011-2015,IN,,,Indiana,18,White County,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18181,,,"White County, Indiana",24388,"White County, Indiana",0
G1801830,2011-2015,IN,,,Indiana,18,Whitley County,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US18183,,,"Whitley County, Indiana",33330,"Whitley County, Indiana",0
G1900010,2011-2015,IA,,,Iowa,19,Adair County,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US19001,,,"Adair County, Iowa",7426,"Adair County, Iowa",0
G1900030,2011-2015,IA,,,Iowa,19,Adams County,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US19003,,,"Adams County, Iowa",3892,"Adams County, Iowa",0
G1900050,2011-2015,IA,,,Iowa,19,Allamakee County,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US19005,,,"Allamakee County, Iowa",14060,"Allamakee County, Iowa",0
G1900070,2011-2015,IA,,,Iowa,19,Appanoose County,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US19007,,,"Appanoose County, Iowa",12669,"Appanoose County, Iowa",0
G1900090,2011-2015,IA,,,Iowa,19,Audubon County,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US19009,,,"Audubon County, Iowa",5869,"Audubon County, Iowa",0
G1900110,2011-2015,IA,,,Iowa,19,Benton County,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US19011,,,"Benton County, Iowa",25803,"Benton County, Iowa",0
G1900130,2011-2015,IA,,,Iowa,19,Black Hawk County,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US19013,,,"Black Hawk County, Iowa",132496,"Black Hawk County, Iowa",0
G1900150,2011-2015,IA,,,Iowa,19,Boone County,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US19015,,,"Boone County, Iowa",26401,"Boone County, Iowa",0
G1900170,2011-2015,IA,,,Iowa,19,Bremer County,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US19017,,,"Bremer County, Iowa",24539,"Bremer County, Iowa",0
G1900190,2011-2015,IA,,,Iowa,19,Buchanan County,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US19019,,,"Buchanan County, Iowa",20998,"Buchanan County, Iowa",0
G1900210,2011-2015,IA,,,Iowa,19,Buena Vista County,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US19021,,,"Buena Vista County, Iowa",20507,"Buena Vista County, Iowa",0
G1900230,2011-2015,IA,,,Iowa,19,Butler County,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US19023,,,"Butler County, Iowa",14966,"Butler County, Iowa",0
G1900250,2011-2015,IA,,,Iowa,19,Calhoun County,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US19025,,,"Calhoun County, Iowa",9914,"Calhoun County, Iowa",0
G1900270,2011-2015,IA,,,Iowa,19,Carroll County,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US19027,,,"Carroll County, Iowa",20629,"Carroll County, Iowa",0
G1900290,2011-2015,IA,,,Iowa,19,Cass County,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US19029,,,"Cass County, Iowa",13590,"Cass County, Iowa",0
G1900310,2011-2015,IA,,,Iowa,19,Cedar County,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US19031,,,"Cedar County, Iowa",18375,"Cedar County, Iowa",0
G1900330,2011-2015,IA,,,Iowa,19,Cerro Gordo County,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US19033,,,"Cerro Gordo County, Iowa",43481,"Cerro Gordo County, Iowa",0
G1900350,2011-2015,IA,,,Iowa,19,Cherokee County,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US19035,,,"Cherokee County, Iowa",11853,"Cherokee County, Iowa",0
G1900370,2011-2015,IA,,,Iowa,19,Chickasaw County,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US19037,,,"Chickasaw County, Iowa",12244,"Chickasaw County, Iowa",0
G1900390,2011-2015,IA,,,Iowa,19,Clarke County,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US19039,,,"Clarke County, Iowa",9280,"Clarke County, Iowa",0
G1900410,2011-2015,IA,,,Iowa,19,Clay County,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US19041,,,"Clay County, Iowa",16537,"Clay County, Iowa",0
G1900430,2011-2015,IA,,,Iowa,19,Clayton County,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US19043,,,"Clayton County, Iowa",17806,"Clayton County, Iowa",0
G1900450,2011-2015,IA,,,Iowa,19,Clinton County,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US19045,,,"Clinton County, Iowa",48365,"Clinton County, Iowa",0
G1900470,2011-2015,IA,,,Iowa,19,Crawford County,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US19047,,,"Crawford County, Iowa",17252,"Crawford County, Iowa",0
G1900490,2011-2015,IA,,,Iowa,19,Dallas County,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US19049,,,"Dallas County, Iowa",74892,"Dallas County, Iowa",0
G1900510,2011-2015,IA,,,Iowa,19,Davis County,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US19051,,,"Davis County, Iowa",8742,"Davis County, Iowa",0
G1900530,2011-2015,IA,,,Iowa,19,Decatur County,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US19053,,,"Decatur County, Iowa",8249,"Decatur County, Iowa",0
G1900550,2011-2015,IA,,,Iowa,19,Delaware County,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US19055,,,"Delaware County, Iowa",17507,"Delaware County, Iowa",0
G1900570,2011-2015,IA,,,Iowa,19,Des Moines County,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US19057,,,"Des Moines County, Iowa",40208,"Des Moines County, Iowa",0
G1900590,2011-2015,IA,,,Iowa,19,Dickinson County,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US19059,,,"Dickinson County, Iowa",16967,"Dickinson County, Iowa",0
G1900610,2011-2015,IA,,,Iowa,19,Dubuque County,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US19061,,,"Dubuque County, Iowa",95906,"Dubuque County, Iowa",0
G1900630,2011-2015,IA,,,Iowa,19,Emmet County,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US19063,,,"Emmet County, Iowa",9917,"Emmet County, Iowa",0
G1900650,2011-2015,IA,,,Iowa,19,Fayette County,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US19065,,,"Fayette County, Iowa",20589,"Fayette County, Iowa",0
