,BUYER_COUNTY,BUYER_STATE,YEAR,MME,MME_Conversion_Factor,CALC_BASE_WT_IN_GM,STATE_ID,COUNTY_NAME,Population,MME_PER_CAP
284,ADDISON,VT,2014,6672260.4684,3382.0,4866.6563956,VT,ADDISON,36950.0,180.57538480108252
285,ADDISON,VT,2015,6556996.4112,3411.0,4708.0241508,VT,ADDISON,36955.0,177.43191479366797
286,ADDISON,VT,2016,6624535.5912,3507.0,4711.0153308,,,,
287,ADDISON,VT,2017,5005520.0289,2794.0,3553.6456525999997,,,,
288,ADDISON,VT,2018,4300058.685,2312.0,3044.01736,,,,
289,ADDISON,VT,2019,3649105.725,2297.5,2607.59685,,,,
290,ADJUNTAS,PR,2006,757143.0750000001,180.0,519.1403,,,,
291,ADJUNTAS,PR,2007,778930.65,183.0,538.91215,,,,
292,ADJUNTAS,PR,2008,418789.42500000005,172.5,307.84855,,,,
293,ADJUNTAS,PR,2009,396783.3,205.5,301.7543,,,,
294,ADJUNTAS,PR,2010,468265.5,216.0,343.20375,,,,
295,ADJUNTAS,PR,2011,558168.0750000001,216.0,407.7802,,,,
296,ADJUNTAS,PR,2012,461164.2,160.0,332.51645,,,,
297,ADJUNTAS,PR,2013,480124.65,161.5,344.75315,,,,
298,ADJUNTAS,PR,2014,456409.65,113.5,318.34865,,,,
299,ADJUNTAS,PR,2015,532152.3,98.0,368.54105,,,,
300,ADJUNTAS,PR,2016,533407.425,90.5,365.08955,,,,
301,ADJUNTAS,PR,2017,432196.27499999997,92.5,296.1524,,,,
302,ADJUNTAS,PR,2018,347710.125,77.0,238.113,,,,
303,ADJUNTAS,PR,2019,350310.0,79.5,235.55799999999996,,,,
304,AGUADA,PR,2006,364814.925,188.0,261.27105,,,,
305,AGUADA,PR,2007,333076.05,132.0,236.4794,,,,
306,AGUADA,PR,2008,274252.5,84.0,188.63675,,,,
307,AGUADA,PR,2009,280460.475,102.0,196.86185,,,,
308,AGUADA,PR,2010,326033.25,125.5,229.21125,,,,
309,AGUADA,PR,2011,333216.3,125.0,238.1873,,,,
310,AGUADA,PR,2012,281041.575,115.5,204.61495,,,,
311,AGUADA,PR,2013,327996.525,148.0,240.8119,,,,
312,AGUADA,PR,2014,253406.25,81.0,172.72125,,,,
313,AGUADA,PR,2015,250123.5,57.0,166.749,,,,
314,AGUADA,PR,2016,336859.875,94.5,224.57325,,,,
315,AGUADA,PR,2017,477185.32499999995,110.0,318.72895,,,,
316,AGUADA,PR,2018,438120.6,99.0,292.88759999999996,,,,
317,AGUADA,PR,2019,591690.0,127.5,394.46,,,,
318,AGUADILLA,PR,2006,1843524.7625,675.0,1270.838225,,,,
319,AGUADILLA,PR,2007,1940208.4875,665.5,1327.021575,,,,
320,AGUADILLA,PR,2008,1803367.275,535.5,1237.6103,,,,
321,AGUADILLA,PR,2009,1841676.8625,555.0,1259.8707749999999,,,,
322,AGUADILLA,PR,2010,2025237.7875,668.5,1397.127475,,,,
323,AGUADILLA,PR,2011,2141966.1,618.5,1465.1086,,,,
324,AGUADILLA,PR,2012,1781707.2413625,581.0,1241.685427575,,,,
325,AGUADILLA,PR,2013,1662637.2375,577.5,1164.071175,,,,
326,AGUADILLA,PR,2014,1529639.9625,467.5,1061.330775,,,,
327,AGUADILLA,PR,2015,1614726.3825,437.0,1131.535295,,,,
328,AGUADILLA,PR,2016,1875161.4,495.5,1282.3955999999998,,,,
329,AGUADILLA,PR,2017,1477027.485,406.5,1008.8303599999999,,,,
330,AGUADILLA,PR,2018,1393662.6375,340.0,952.9208249999999,,,,
331,AGUADILLA,PR,2019,1131583.8,357.5,775.22505,,,,
332,AGUAS BUENAS,PR,2006,219835.95,80.5,155.7392,,,,
333,AGUAS BUENAS,PR,2007,190148.55000000002,67.0,135.2413,,,,
334,AGUAS BUENAS,PR,2008,182308.5,71.5,131.88125,,,,
335,AGUAS BUENAS,PR,2009,124176.3,40.0,86.97155,,,,
336,AGUAS BUENAS,PR,2010,166084.5,59.0,116.777,,,,
337,AGUAS BUENAS,PR,2011,161970.405,70.0,114.68003,,,,
338,AGUAS BUENAS,PR,2012,168650.55,85.0,126.9633,,,,
339,AGUAS BUENAS,PR,2013,187712.775,98.5,139.97415,,,,
340,AGUAS BUENAS,PR,2014,169749.075,52.5,119.32095,,,,
341,AGUAS BUENAS,PR,2015,138509.25,34.5,92.3395,,,,
342,AGUAS BUENAS,PR,2016,130440.75,34.5,86.9605,,,,
343,AGUAS BUENAS,PR,2017,97494.375,24.0,64.99624999999999,,,,
344,AGUAS BUENAS,PR,2018,111614.25,36.0,74.4095,,,,
345,AGUAS BUENAS,PR,2019,24205.5,16.5,16.137,,,,
346,AIBONITO,PR,2006,1395628.725,316.5,942.4767,,,,
347,AIBONITO,PR,2007,1369097.0250000001,278.0,926.706,,,,
348,AIBONITO,PR,2008,973921.65,205.0,661.94405,,,,
349,AIBONITO,PR,2009,904094.85,186.0,617.6631,,,,
350,AIBONITO,PR,2010,1172791.725,204.0,796.0376,,,,
351,AIBONITO,PR,2011,1288087.95,191.5,873.4567,,,,
352,AIBONITO,PR,2012,1475330.925,177.0,1000.8583,,,,
353,AIBONITO,PR,2013,1482697.5000000002,195.5,1008.89725,,,,
354,AIBONITO,PR,2014,1654253.925,182.5,1110.30255,,,,
355,AIBONITO,PR,2015,1253851.9875,169.0,841.349925,,,,
356,AIBONITO,PR,2016,1243293.5999999999,164.5,832.6966,,,,
357,AIBONITO,PR,2017,1080276.15,138.0,723.9174,,,,
358,AIBONITO,PR,2018,1140318.45,144.0,763.3402,,,,
359,AIBONITO,PR,2019,783657.0,139.5,525.4649999999999,,,,
360,AIKEN,SC,2006,28106759.579350002,13261.5,21700.7923779,SC,AIKEN,152577.0,184.21360742018786
361,AIKEN,SC,2007,35226764.2563,15619.5,27207.0783892,SC,AIKEN,154814.0,227.54249781221338
362,AIKEN,SC,2008,40749272.964325,18733.5,31537.07849955,SC,AIKEN,156896.0,259.72155417808614
363,AIKEN,SC,2009,47083090.912200004,20571.0,36477.5733698,SC,AIKEN,158499.0,297.0560755096247
364,AIKEN,SC,2010,53378371.4140125,22647.0,41056.510112675,SC,AIKEN,160558.0,332.4553831887075
365,AIKEN,SC,2011,63013176.794175,24801.5,47920.071569449996,SC,AIKEN,161628.0,389.8654737680043
366,AIKEN,SC,2012,70094666.0014125,24744.0,52814.486249274996,SC,AIKEN,162982.0,430.07611884387535
367,AIKEN,SC,2013,67656533.81658751,24031.5,51185.977252725,SC,AIKEN,163789.0,413.071291824161
368,AIKEN,SC,2014,71576687.8056,20492.0,52849.1320004,SC,AIKEN,164333.0,435.5588214515648
369,AIKEN,SC,2015,72739109.4036,20230.5,53139.5377524,SC,AIKEN,165827.0,438.6445476526742
370,AIKEN,SC,2016,67004156.51895,19632.0,48646.1992893,,,,
371,AIKEN,SC,2017,58868444.92005,17782.0,42628.2822667,,,,
372,AIKEN,SC,2018,47061720.3966,15702.0,34089.9313344,,,,
373,AIKEN,SC,2019,42562928.3949,14466.0,30906.7757866,,,,
374,AITKIN,MN,2006,3425392.2615,1564.0,2525.098991,MN,AITKIN,16357.0,209.41445628782785
375,AITKIN,MN,2007,3476654.4,1831.0,2592.97435,MN,AITKIN,16481.0,210.94923851708026
376,AITKIN,MN,2008,3644565.075,1886.0,2771.5088,MN,AITKIN,16422.0,221.93186426744612
377,AITKIN,MN,2009,4236122.625,2318.0,3218.5503,MN,AITKIN,16168.0,262.0065948169223
378,AITKIN,MN,2010,5295389.025,2815.0,3929.9746999999998,MN,AITKIN,16212.0,326.63391469282016
379,AITKIN,MN,2011,6164001.907725,2926.5,4547.08925515,MN,AITKIN,16170.0,381.19987060760667
380,AITKIN,MN,2012,6317701.238625,3062.0,4652.0779757499995,MN,AITKIN,16038.0,393.92076559577254
381,AITKIN,MN,2013,6870204.975,2927.0,5015.5706,MN,AITKIN,15874.0,432.79608006803574
382,AITKIN,MN,2014,7266571.7325,2715.0,5296.625045,MN,AITKIN,15852.0,458.400941994701
383,AITKIN,MN,2015,7682723.85,3556.5,5586.258599999999,MN,AITKIN,15857.0,484.5004635176893
384,AITKIN,MN,2016,7065416.9625,3550.5,5162.2595249999995,,,,
385,AITKIN,MN,2017,6080298.3375,3218.0,4436.901774999999,,,,
386,AITKIN,MN,2018,4478198.5125,2751.5,3279.690075,,,,
387,AITKIN,MN,2019,3586838.52,2051.0,2603.3780199999997,,,,
388,ALACHUA,FL,2006,82596618.68772501,27070.0,60803.41044215,FL,ALACHUA,239506.0,344.86241967936087
389,ALACHUA,FL,2007,95264077.6667875,28245.5,69849.63214452499,FL,ALACHUA,242685.0,392.54209228748175
390,ALACHUA,FL,2008,114679035.9417625,30504.0,83288.688986175,FL,ALACHUA,244888.0,468.29177396100465
391,ALACHUA,FL,2009,141292808.080425,31367.5,101403.17850695,FL,ALACHUA,246657.0,572.831130194663
392,ALACHUA,FL,2010,150921955.5058875,30732.0,107187.575793925,FL,ALACHUA,247624.0,609.4803230134701
393,ALACHUA,FL,2011,145586208.8542875,30138.0,103737.617609525,FL,ALACHUA,249879.0,582.6268268013218
394,ALACHUA,FL,2012,127724752.5065625,28943.0,91186.510474375,FL,ALACHUA,251596.0,507.65812058443896
395,ALACHUA,FL,2013,107443038.990675,29643.0,77467.05927045,FL,ALACHUA,252585.0,425.3737909641309
396,ALACHUA,FL,2014,102635251.905,28079.0,74002.25218,FL,ALACHUA,255606.0,401.53694320555854
397,ALACHUA,FL,2015,105979623.5025,28037.0,75667.277565,FL,ALACHUA,259215.0,408.8483440483768
398,ALACHUA,FL,2016,105918512.1078,28376.5,75363.92420519999,,,,
399,ALACHUA,FL,2017,103774427.76,28612.0,73702.94896,,,,
400,ALACHUA,FL,2018,87171105.6864,25700.0,62015.4799476,,,,
401,ALACHUA,FL,2019,78445642.8525,24427.0,55730.237915,,,,
402,ALAMANCE,NC,2006,36524619.6248625,13112.5,27460.811756075,NC,ALAMANCE,141462.0,258.1938585970967
403,ALAMANCE,NC,2007,44334374.7368625,15850.0,33409.247494575,NC,ALAMANCE,144712.0,306.3628084530827
404,ALAMANCE,NC,2008,49518179.2425,16727.5,36606.273349999996,NC,ALAMANCE,147704.0,335.25279777460327
405,ALAMANCE,NC,2009,51280617.0724875,17334.5,37741.396583325,NC,ALAMANCE,149954.0,341.9756530168419
406,ALAMANCE,NC,2010,49989442.8759,17783.0,36863.9350156,NC,ALAMANCE,151437.0,330.1005888646764
407,ALAMANCE,NC,2011,54632333.5613625,19907.5,40381.688997575,NC,ALAMANCE,152712.0,357.7474825905135
408,ALAMANCE,NC,2012,57328775.925,20273.5,42314.8663,NC,ALAMANCE,153299.0,373.96705735197224
409,ALAMANCE,NC,2013,57528147.63,19993.0,42299.75038,NC,ALAMANCE,154209.0,373.0531138260413
410,ALAMANCE,NC,2014,59565715.402725,18096.0,43298.69282515,NC,ALAMANCE,155439.0,383.2095896314632
411,ALAMANCE,NC,2015,60369444.7725,17450.5,43357.931435,NC,ALAMANCE,157104.0,384.2642120665292
412,ALAMANCE,NC,2016,58130834.9625,17332.5,41621.720225,,,,
413,ALAMANCE,NC,2017,51891478.3125,15437.5,37163.081525,,,,
414,ALAMANCE,NC,2018,44356259.0175,13573.5,31687.257204999998,,,,
415,ALAMANCE,NC,2019,42840467.9175,13111.5,30581.883804999998,,,,
416,ALAMEDA,CA,2006,376794971.3872,68024.5,329511.8448703,CA,ALAMEDA,1444484.0,260.8509138122679
417,ALAMEDA,CA,2007,507605266.9026375,73253.0,451862.199290425,CA,ALAMEDA,1455715.0,348.6982458122898
418,ALAMEDA,CA,2008,535260159.5834,76508.0,467346.6394291,CA,ALAMEDA,1477208.0,362.34583050145955
419,ALAMEDA,CA,2009,589303994.422875,80411.5,506117.28495025,CA,ALAMEDA,1498539.0,393.2523574113687
420,ALAMEDA,CA,2010,604935343.9773375,86949.0,521532.096965225,CA,ALAMEDA,1512997.0,399.82587141768124
421,ALAMEDA,CA,2011,618706224.6818625,90544.5,537563.574543175,CA,ALAMEDA,1530893.0,404.1472687391362
422,ALAMEDA,CA,2012,632158597.075725,91242.5,549983.21284715,CA,ALAMEDA,1553729.0,406.8654167333718
423,ALAMEDA,CA,2013,597125857.2279,91516.0,524086.5398571,CA,ALAMEDA,1579508.0,378.04547822986655
424,ALAMEDA,CA,2014,525897881.1981375,82723.0,457410.495040425,CA,ALAMEDA,1607638.0,327.12456485734816
425,ALAMEDA,CA,2015,354973329.5184,64148.0,287356.2015256,CA,ALAMEDA,1634326.0,217.1986063480603
426,ALAMEDA,CA,2016,333303076.0878,60525.5,269018.4954202,,,,
427,ALAMEDA,CA,2017,284859664.2999,54846.0,230611.5839291,,,,
428,ALAMEDA,CA,2018,229614680.1426,49616.0,186694.1792134,,,,
429,ALAMEDA,CA,2019,181435033.6614,44643.0,148620.21508259999,,,,
430,ALAMOSA,CO,2006,8719603.0342125,3093.5,6426.853479475,CO,ALAMOSA,15196.0,573.8090967499671
431,ALAMOSA,CO,2007,9800599.3404125,3557.0,7250.375010275,CO,ALAMOSA,15180.0,645.6257800008234
432,ALAMOSA,CO,2008,11335397.9092875,3843.0,8301.977539525,CO,ALAMOSA,15300.0,740.8756803455882
433,ALAMOSA,CO,2009,12497932.92795,4019.5,9177.5729603,CO,ALAMOSA,15289.0,817.4460676270521
434,ALAMOSA,CO,2010,12970262.9138625,4174.0,9451.776737574999,CO,ALAMOSA,15515.0,835.9821407581373
435,ALAMOSA,CO,2011,15352656.0038625,4721.0,11116.566402575,CO,ALAMOSA,15715.0,976.9427937551702
436,ALAMOSA,CO,2012,19642141.3322625,5153.5,13998.628133175,CO,ALAMOSA,15685.0,1252.2882583527255
437,ALAMOSA,CO,2013,17369556.9115875,4884.0,12374.594807725,CO,ALAMOSA,15794.0,1099.7566741539508
438,ALAMOSA,CO,2014,13966523.1,3861.0,9995.9246,CO,ALAMOSA,15807.0,883.5657050673752
439,ALAMOSA,CO,2015,15692519.6889,3794.0,11088.551312599999,CO,ALAMOSA,15894.0,987.3234987353718
440,ALAMOSA,CO,2016,15198851.16,4010.0,10708.282659999999,,,,
441,ALAMOSA,CO,2017,9304861.8078,3102.5,6623.893305199999,,,,
442,ALAMOSA,CO,2018,7240340.5875,2623.5,5166.624025,,,,
443,ALAMOSA,CO,2019,6359010.975,2441.0,4529.4785999999995,,,,
444,ALBANY,NY,2006,37447688.935862504,17464.0,31840.473315575,NY,ALBANY,303997.0,123.18440292457657
445,ALBANY,NY,2007,43628822.1530375,20627.0,36824.862297025,NY,ALBANY,303858.0,143.58293068814217
446,ALBANY,NY,2008,51840951.43745,22896.0,42877.6786983,NY,ALBANY,303739.0,170.6759798295576
447,ALBANY,NY,2009,61451985.67545,23694.5,49975.9186703,NY,ALBANY,304733.0,201.65845404157082
448,ALBANY,NY,2010,63538289.4865875,24873.0,51232.056107725,NY,ALBANY,304085.0,208.949107935569
449,ALBANY,NY,2011,67064309.96295,24578.5,53738.2031453,NY,ALBANY,304627.0,220.15221882154242
450,ALBANY,NY,2012,69660828.6131625,24899.0,55089.175728775,NY,ALBANY,305776.0,227.81653436882718
451,ALBANY,NY,2013,69977964.488625,27260.0,54787.51810075,NY,ALBANY,306661.0,228.19323125087638
452,ALBANY,NY,2014,71027944.7068125,22480.5,54297.162387874996,NY,ALBANY,307246.0,231.1761412900819
453,ALBANY,NY,2015,69993228.0306,21972.5,53286.3076504,NY,ALBANY,307521.0,227.6047100217546
454,ALBANY,NY,2016,64475784.0798,22130.5,48869.272333199995,,,,
455,ALBANY,NY,2017,57914462.997,21307.5,43582.266427999995,,,,
456,ALBANY,NY,2018,50473262.067,19358.5,37918.556048,,,,
457,ALBANY,NY,2019,46535106.2925,17192.5,34767.490405,,,,
458,ALBANY,WY,2006,5186430.6315,2925.5,3954.401571,WY,ALBANY,33950.0,152.766734359352
459,ALBANY,WY,2007,4949510.0625,3067.5,3795.647325,WY,ALBANY,33858.0,146.1843600478469
460,ALBANY,WY,2008,4506158.625,2794.5,3458.1053,WY,ALBANY,34643.0,130.07414557053372
461,ALBANY,WY,2009,5286122.2125,2970.5,3997.605175,WY,ALBANY,35743.0,147.89251636684108
462,ALBANY,WY,2010,5823596.1375,3816.0,4441.887925,WY,ALBANY,36471.0,159.67744612157605
463,ALBANY,WY,2011,5705107.575,3669.5,4363.4505,WY,ALBANY,36873.0,154.72317346025548
464,ALBANY,WY,2012,5877512.408175,3400.5,4484.39565045,WY,ALBANY,37404.0,157.13593220444338
465,ALBANY,WY,2013,5906254.875,2632.0,4476.5615,WY,ALBANY,37619.0,157.0019106036843
466,ALBANY,WY,2014,6430064.8875,2779.0,4809.977325,WY,ALBANY,37702.0,170.549702601984
467,ALBANY,WY,2015,6072790.7289,2334.5,4518.2671026,WY,ALBANY,38054.0,159.58350577863038
468,ALBANY,WY,2016,5016954.3375,2062.0,3741.122775,,,,
469,ALBANY,WY,2017,4320250.1325,1897.5,3274.594945,,,,
470,ALBANY,WY,2018,3944736.225,1711.0,2962.8446,,,,
471,ALBANY,WY,2019,3074046.4125,1721.0,2345.303975,,,,
472,ALBEMARLE,VA,2006,15666940.9755,6024.0,11766.387047,VA,ALBEMARLE,93852.0,166.93241460490987
473,ALBEMARLE,VA,2007,16413333.450225,6653.0,12403.80925015,VA,ALBEMARLE,95009.0,172.75556473834058
474,ALBEMARLE,VA,2008,17589891.1239,6932.0,13497.6009726,VA,ALBEMARLE,97081.0,181.1877826134877
475,ALBEMARLE,VA,2009,20055712.0988625,7183.0,15245.459072575,VA,ALBEMARLE,98071.0,204.50196387171027
476,ALBEMARLE,VA,2010,18436970.2838625,7131.5,13968.059632575,VA,ALBEMARLE,99196.0,185.86404979900905
477,ALBEMARLE,VA,2011,20206735.5338625,7027.5,15075.759632575,VA,ALBEMARLE,100231.0,201.60165551438678
478,ALBEMARLE,VA,2012,21460689.9525,7214.5,15909.136115,VA,ALBEMARLE,101504.0,211.42703689017182
479,ALBEMARLE,VA,2013,21753558.232725002,7086.5,15964.11045515,VA,ALBEMARLE,102329.0,212.58448956527477
480,ALBEMARLE,VA,2014,22375912.5643125,7148.0,16280.645932874999,VA,ALBEMARLE,103811.0,215.54471649740876
481,ALBEMARLE,VA,2015,22188895.8831,6474.0,16020.893315399999,VA,ALBEMARLE,105221.0,210.87896791610038
482,ALBEMARLE,VA,2016,19458137.0742,6020.5,14011.3613828,,,,
483,ALBEMARLE,VA,2017,16472502.675,5866.5,11850.821049999999,,,,
484,ALBEMARLE,VA,2018,13233386.3475,5479.5,9505.179035,,,,
485,ALBEMARLE,VA,2019,12130612.215,5543.5,8693.65534,,,,
486,ALCONA,MI,2006,1409599.2375,1053.5,1236.126575,MI,ALCONA,11503.0,122.54187929235852
487,ALCONA,MI,2007,1625547.3038625,1063.0,1395.378302575,MI,ALCONA,11412.0,142.44192988630388
488,ALCONA,MI,2008,1829234.8125,1130.0,1559.321075,MI,ALCONA,11286.0,162.07999401913875
489,ALCONA,MI,2009,2014178.475,1231.5,1739.62535,MI,ALCONA,11106.0,181.3594881145327
490,ALCONA,MI,2010,1889612.475,1248.0,1650.02285,MI,ALCONA,10879.0,173.69358167110948
491,ALCONA,MI,2011,2268387.9038625,1506.5,2004.600152575,MI,ALCONA,10742.0,211.16997801736176
492,ALCONA,MI,2012,2621081.475,1385.5,2338.45985,MI,ALCONA,10571.0,247.95019156182008
493,ALCONA,MI,2013,2653666.1625,1192.5,2392.269175,MI,ALCONA,10550.0,251.53233767772514
494,ALCONA,MI,2014,2545106.925,992.0,2264.90585,MI,ALCONA,10447.0,243.62084091126638
495,ALCONA,MI,2015,2247462.87,917.5,2010.562745,MI,ALCONA,10327.0,217.6297927762177
496,ALCONA,MI,2016,2279529.9,841.5,1993.0085,,,,
497,ALCONA,MI,2017,2061410.7,728.5,1795.3295,,,,
498,ALCONA,MI,2018,1684034.5125,635.0,1461.8145749999999,,,,
499,ALCONA,MI,2019,1452864.9375,682.5,1250.592125,,,,
500,ALCORN,MS,2006,17529291.1298125,4161.5,15190.131784875,MS,ALCORN,36183.0,484.46207140957085
501,ALCORN,MS,2007,19314971.42625,4580.0,16651.495437499998,MS,ALCORN,36608.0,527.6161338027207
502,ALCORN,MS,2008,18432390.6020125,4677.0,16496.995489675,MS,ALCORN,36793.0,500.9754736502188
503,ALCORN,MS,2009,20674930.612425,5417.0,18607.52796495,MS,ALCORN,36868.0,560.7825380390854
504,ALCORN,MS,2010,22749793.321087502,5747.0,20225.745690724998,MS,ALCORN,37109.0,613.0532571906411
505,ALCORN,MS,2011,26112038.840175,6441.5,23413.03894345,MS,ALCORN,37292.0,700.204838575968
506,ALCORN,MS,2012,26540881.037025,7016.0,23692.94532635,MS,ALCORN,37224.0,713.0045410763217
507,ALCORN,MS,2013,23868158.6740875,7103.0,21033.335732725,MS,ALCORN,37299.0,639.914171266991
508,ALCORN,MS,2014,23455924.7520375,6445.0,20192.716368025,MS,ALCORN,37276.0,629.2500470017571
509,ALCORN,MS,2015,23070535.5939,6125.5,19463.6993426,MS,ALCORN,37302.0,618.4798561444426
510,ALCORN,MS,2016,24786846.802500002,6370.0,20570.271115,,,,
511,ALCORN,MS,2017,24455800.8075,6157.5,19983.498495,,,,
512,ALCORN,MS,2018,22031437.7703,5780.0,17845.0888802,,,,
513,ALCORN,MS,2019,19853122.3875,5613.0,15967.131075,,,,
514,ALEUTIANS EAST,AK,2006,908.1,1.0,0.9081,,,,
515,ALEUTIANS EAST,AK,2007,302.70000000000005,1.0,0.3027,,,,
516,ALEUTIANS WEST,AK,2006,87308.925,36.0,84.84355000000001,,,,
517,ALEUTIANS WEST,AK,2007,105188.25,38.0,105.18825,,,,
518,ALEUTIANS WEST,AK,2008,92020.8,39.0,92.0208,,,,
519,ALEUTIANS WEST,AK,2009,92306.1,41.0,91.85785,,,,
520,ALEUTIANS WEST,AK,2010,81644.625,37.5,81.4205,,,,
521,ALEUTIANS WEST,AK,2011,93837.0,52.0,93.837,,,,
522,ALEUTIANS WEST,AK,2012,60001.575000000004,35.5,59.77745,,,,
523,ALEUTIANS WEST,AK,2013,44345.55,27.0,44.34555,,,,
524,ALEUTIANS WEST,AK,2014,36172.65,20.0,36.17265,,,,
525,ALEXANDER,IL,2006,841377.1875,453.0,717.212225,IL,ALEXANDER,8730.0,96.37768470790378
526,ALEXANDER,IL,2007,814101.6375,362.0,729.046275,IL,ALEXANDER,8552.0,95.19429811739943
527,ALEXANDER,IL,2008,1097828.625,472.5,996.74825,IL,ALEXANDER,8461.0,129.75163987708308
528,ALEXANDER,IL,2009,778676.775,268.5,686.5614,IL,ALEXANDER,8295.0,93.87302893309223
529,ALEXANDER,IL,2010,953801.55,204.5,832.77405,IL,ALEXANDER,8205.0,116.2463802559415
530,ALEXANDER,IL,2011,1205541.2625,234.5,1067.144075,IL,ALEXANDER,7993.0,150.8246293631928
531,ALEXANDER,IL,2012,1002326.4375,182.5,913.909125,IL,ALEXANDER,7721.0,129.8182149332988
532,ALEXANDER,IL,2013,843014.9625,167.5,761.993775,IL,ALEXANDER,7242.0,116.40637427506213
533,ALEXANDER,IL,2014,869144.6625,118.5,798.433225,IL,ALEXANDER,7084.0,122.69122847261434
534,ALEXANDER,IL,2015,1041657.4125000001,140.0,950.774725,IL,ALEXANDER,6763.0,154.02297981664944
535,ALEXANDER,IL,2016,71635.5,9.0,68.946,,,,
536,ALEXANDER,NC,2006,11079462.527,3736.0,8468.511167999999,NC,ALEXANDER,36243.0,305.6993771762823
537,ALEXANDER,NC,2007,12685564.4375,4584.5,9635.302575,NC,ALEXANDER,36609.0,346.51491265808954
538,ALEXANDER,NC,2008,13601671.34045,5179.5,10364.799810299999,NC,ALEXANDER,36840.0,369.2093197733442
539,ALEXANDER,NC,2009,13784639.84295,5251.5,10557.202100299999,NC,ALEXANDER,37053.0,372.02493301352115
540,ALEXANDER,NC,2010,15405446.820225,5920.5,11718.71738015,NC,ALEXANDER,37232.0,413.76898421317685
541,ALEXANDER,NC,2011,16415701.5495375,5908.0,12532.451353025,NC,ALEXANDER,37029.0,443.32014230839343
542,ALEXANDER,NC,2012,17311976.4715875,5955.5,13093.517842725,NC,ALEXANDER,36926.0,468.8289138164844
543,ALEXANDER,NC,2013,16714873.4515875,5740.5,12660.250197725,NC,ALEXANDER,37016.0,451.55806817558624
544,ALEXANDER,NC,2014,18018127.2565875,5310.5,13466.618877724999,NC,ALEXANDER,36993.0,487.0685604462331
545,ALEXANDER,NC,2015,18469572.9606,5610.0,13510.3885804,NC,ALEXANDER,36960.0,499.71788313311686
546,ALEXANDER,NC,2016,18165426.3345,5501.5,13264.297703,,,,
547,ALEXANDER,NC,2017,15714954.8742,4505.5,11500.4184328,,,,
548,ALEXANDER,NC,2018,12833474.9253,3942.5,9404.7133602,,,,
549,ALEXANDER,NC,2019,11536879.1103,3684.0,8466.9416702,,,,
550,ALEXANDRIA CITY,VA,2006,12284409.2017875,5239.0,8912.063860525,VA,ALEXANDRIA CITY,127676.0,96.21549235398587
551,ALEXANDRIA CITY,VA,2007,14190808.1024,6070.5,10290.1827976,VA,ALEXANDRIA CITY,129175.0,109.85723322934004
552,ALEXANDRIA CITY,VA,2008,15176132.5938,6299.5,11061.199969199999,VA,ALEXANDRIA CITY,132949.0,114.15003192051088
553,ALEXANDRIA CITY,VA,2009,18997906.0958625,6795.5,13621.651380575,VA,ALEXANDRIA CITY,137523.0,138.14348215107654
554,ALEXANDRIA CITY,VA,2010,24117229.6274625,7190.5,17036.602184975,VA,ALEXANDRIA CITY,140737.0,171.36381781239118
555,ALEXANDRIA CITY,VA,2011,25676676.1645125,7148.5,18115.831414674998,VA,ALEXANDRIA CITY,144269.0,177.97777876406226
556,ALEXANDRIA CITY,VA,2012,26697196.05225,7987.0,18829.8836515,VA,ALEXANDRIA CITY,147379.0,181.1465409064385
557,ALEXANDRIA CITY,VA,2013,29427801.5824875,9156.0,20507.483568325,VA,ALEXANDRIA CITY,149767.0,196.49055921856953
558,ALEXANDRIA CITY,VA,2014,26892608.61045,8530.5,18680.4739803,VA,ALEXANDRIA CITY,151544.0,177.45742893450088
559,ALEXANDRIA CITY,VA,2015,24237625.6701,7706.0,16786.7012334,VA,ALEXANDRIA CITY,153859.0,157.53141298266596
560,ALEXANDRIA CITY,VA,2016,20034548.00625,7345.5,13918.681037499999,,,,
561,ALEXANDRIA CITY,VA,2017,15838837.4628,6534.5,11044.5943352,,,,
562,ALEXANDRIA CITY,VA,2018,12584970.6339,5914.0,8786.9109326,,,,
563,ALEXANDRIA CITY,VA,2019,11215018.4625,5529.5,7810.1786999999995,,,,
564,ALFALFA,OK,2006,336580.191,294.5,295.460754,OK,ALFALFA,5639.0,59.68792179464444
565,ALFALFA,OK,2007,379437.735,289.5,326.54485999999997,OK,ALFALFA,5618.0,67.53964667141331
566,ALFALFA,OK,2008,459963.78750000003,364.0,403.910125,OK,ALFALFA,5618.0,81.87322668209328
567,ALFALFA,OK,2009,696900.0375,430.0,561.6406,OK,ALFALFA,5585.0,124.78066920322291
568,ALFALFA,OK,2010,781860.7693125,492.0,649.888012875,OK,ALFALFA,5627.0,138.948066343078
569,ALFALFA,OK,2011,955163.6738625,648.0,789.094422575,OK,ALFALFA,5645.0,169.2052566629761
570,ALFALFA,OK,2012,1075572.9075,706.5,900.41922,OK,ALFALFA,5665.0,189.8628256840247
571,ALFALFA,OK,2013,993671.2615875,615.5,831.202757725,OK,ALFALFA,5852.0,169.8002839349795
572,ALFALFA,OK,2014,898642.5375,383.5,751.504475,OK,ALFALFA,5817.0,154.48556601340897
573,ALFALFA,OK,2015,965440.65,280.5,768.38995,OK,ALFALFA,5912.0,163.30186907983762
574,ALFALFA,OK,2016,1065565.6875,297.0,841.597575,,,,
575,ALFALFA,OK,2017,895925.1117,270.5,714.6301078,,,,
